generated_legend_WO_0.png,0.14640625,0.06291666666666665,0.3608854166666667,0.03666666666666667,1
generated_legend_WO_2.png,0.23945638020833335,0.8925,0.5460872395833334,0.04,0
generated_legend_WO_2.png,0.12473958333333333,0.06291666666666665,0.38255208333333335,0.03666666666666667,1
generated_legend_WO_4.png,0.2530240885416667,0.8925,0.5189518229166666,0.04,0
generated_legend_WO_4.png,0.12234375,0.06291666666666665,0.38494791666666667,0.03666666666666667,1
generated_legend_WO_5.png,0.34065104166666665,0.8925,0.34369791666666666,0.04,0
generated_legend_WO_5.png,0.07916666666666666,0.06291666666666665,0.428125,0.03666666666666667,1
generated_legend_WO_6.png,0.0915625,0.06291666666666665,0.41572916666666665,0.03666666666666667,1
generated_legend_WO_7.png,0.387919921875,0.8925,0.24916015625,0.04,0
generated_legend_WO_7.png,0.10714192708333334,0.06291666666666665,0.40014973958333333,0.03666666666666667,1
generated_legend_WO_8.png,0.261328125,0.8925,0.50234375,0.04,0
generated_legend_WO_8.png,0.153125,0.06291666666666665,0.3541666666666667,0.03666666666666667,1
generated_legend_WO_9.png,0.26208333333333333,0.8925,0.5008333333333334,0.04,0
generated_legend_WO_9.png,0.15416666666666667,0.06291666666666665,0.353125,0.03666666666666667,1
generated_legend_WO_10.png,0.16567708333333334,0.06291666666666665,0.34161458333333333,0.03666666666666667,1
generated_legend_WO_11.png,0.11489583333333334,0.06291666666666665,0.39239583333333333,0.03666666666666667,1
generated_legend_WO_12.png,0.2719596354166667,0.8925,0.48108072916666667,0.04,0
generated_legend_WO_12.png,0.10520833333333333,0.06291666666666665,0.40208333333333335,0.03666666666666667,1
generated_legend_WO_13.png,0.36169270833333333,0.8925,0.30161458333333335,0.04,0
generated_legend_WO_13.png,0.0925,0.06291666666666665,0.41479166666666667,0.03666666666666667,1
generated_legend_WO_14.png,0.13744791666666667,0.06291666666666665,0.36984375,0.03666666666666667,1
generated_legend_WO_15.png,0.34034830729166665,0.8925,0.34430338541666666,0.04,0
generated_legend_WO_16.png,0.14151041666666667,0.06291666666666665,0.36578125,0.03666666666666667,1
generated_legend_WO_17.png,0.24552408854166666,0.8925,0.5339518229166667,0.04,0
generated_legend_WO_17.png,0.12770833333333334,0.06291666666666665,0.37958333333333333,0.03666666666666667,1
generated_legend_WO_18.png,0.25610026041666667,0.8925,0.5127994791666667,0.04,0
generated_legend_WO_18.png,0.10817708333333333,0.06291666666666665,0.39911458333333333,0.03666666666666667,1
generated_legend_WO_19.png,0.3306803385416667,0.8925,0.3636393229166667,0.04,0
generated_legend_WO_19.png,0.12395833333333334,0.06291666666666665,0.38333333333333336,0.03666666666666667,1
generated_legend_WO_20.png,0.21609700520833333,0.8925,0.5928059895833333,0.04,0
generated_legend_WO_22.png,0.328681640625,0.8925,0.36763671875,0.04,0
generated_legend_WO_22.png,0.20364583333333333,0.01824999999999998,0.07114583333333334,0.15833333333333333,1
generated_legend_WO_24.png,0.27724283854166665,0.8925,0.47051432291666667,0.04,0
generated_legend_WO_25.png,0.20364583333333333,0.01824999999999998,0.07114583333333334,0.15833333333333333,1
generated_legend_WO_26.png,0.19192708333333333,0.01824999999999998,0.08286458333333334,0.15833333333333333,1
generated_legend_WO_27.png,0.19942708333333334,0.01824999999999998,0.07536458333333333,0.15833333333333333,1
generated_legend_WO_28.png,0.21609700520833333,0.8925,0.5928059895833333,0.04,0
generated_legend_WO_29.png,0.20364583333333333,0.01824999999999998,0.07114583333333334,0.15833333333333333,1
generated_legend_WO_30.png,0.24433268229166666,0.8925,0.5363346354166667,0.04,0
generated_legend_WO_30.png,0.19369791666666666,0.01824999999999998,0.08109375,0.15833333333333333,1
generated_legend_WO_31.png,0.24422526041666667,0.8925,0.5365494791666666,0.04,0
generated_legend_WO_32.png,0.261328125,0.8925,0.50234375,0.04,0
generated_legend_WO_32.png,0.20015625,0.01824999999999998,0.07463541666666666,0.15833333333333333,1
generated_legend_WO_33.png,0.20385416666666667,0.01824999999999998,0.0709375,0.15833333333333333,1
generated_legend_WO_34.png,0.18682291666666667,0.01824999999999998,0.08796875,0.15833333333333333,1
generated_legend_WO_35.png,0.19192708333333333,0.01824999999999998,0.08286458333333334,0.15833333333333333,1
generated_legend_WO_36.png,0.19885416666666667,0.01824999999999998,0.0759375,0.15833333333333333,1
generated_legend_WO_37.png,0.236279296875,0.8925,0.55244140625,0.04,0
generated_legend_WO_39.png,0.2723697916666667,0.8925,0.4802604166666667,0.04,0
generated_legend_WO_39.png,0.19885416666666667,0.01824999999999998,0.0759375,0.15833333333333333,1
