generated_legend_EU_0.png,0.18839843749999996,0.8407638888888891,0.47259114583333334,0.030555555555555555,1
generated_legend_EU_1.png,0.33229166666666665,0.04341666666666663,0.36041666666666666,0.03333333333333333,0
generated_legend_EU_2.png,0.17864990234375,0.04341666666666663,0.6677001953125,0.03333333333333333,0
generated_legend_EU_2.png,0.12361979166666662,0.8407638888888891,0.5373697916666667,0.030555555555555555,1
generated_legend_EU_3.png,0.18136718749999994,0.8407638888888891,0.4796223958333333,0.030555555555555555,1
generated_legend_EU_5.png,0.2094270833333333,0.8407638888888891,0.4515625,0.030555555555555555,1
generated_legend_EU_6.png,0.14022135416666662,0.8407638888888891,0.5207682291666667,0.030555555555555555,1
generated_legend_EU_7.png,0.29322916666666665,0.04341666666666663,0.43854166666666666,0.03333333333333333,0
generated_legend_EU_7.png,0.15942708333333327,0.8407638888888891,0.5015625,0.030555555555555555,1
generated_legend_EU_8.png,0.35882568359375,0.04341666666666663,0.3073486328125,0.03333333333333333,0
generated_legend_EU_8.png,0.17251302083333328,0.8407638888888891,0.4884765625,0.030555555555555555,1
generated_legend_EU_9.png,0.2884440104166667,0.04341666666666663,0.4481119791666667,0.03333333333333333,0
generated_legend_EU_9.png,0.17277343749999996,0.8407638888888891,0.48821614583333334,0.030555555555555555,1
generated_legend_EU_0.png,0.3107421875,0.04341666666666663,0.403515625,0.03333333333333333,0
generated_legend_EU_0.png,0.17576822916666662,0.8407638888888891,0.4852213541666667,0.030555555555555555,1
generated_legend_EU_1.png,0.18039062499999994,0.8407638888888891,0.4805989583333333,0.030555555555555555,1
generated_legend_EU_3.png,0.18206380208333334,0.04341666666666663,0.6608723958333333,0.03333333333333333,0
generated_legend_EU_4.png,0.19200032552083332,0.04341666666666663,0.6409993489583333,0.03333333333333333,0
generated_legend_EU_9.png,0.15821126302083333,0.04341666666666663,0.7085774739583334,0.03333333333333333,0
